timestamp,total_active_power_kw
2002-02-01 14:05:00,174.8209999999999
2002-02-01 14:10:00,180.88099999999972
2002-02-01 14:15:00,162.6649999999998
2002-02-01 14:20:00,173.47599999999983
2002-02-01 14:25:00,170.20499999999944
2002-02-01 14:30:00,166.2339999999999
2002-02-01 14:35:00,169.93999999999969
2002-02-01 14:40:00,173.76699999999983
2002-02-01 14:45:00,170.10399999999981
2002-02-01 14:50:00,148.30299999999983
2002-02-01 14:55:00,154.19599999999983
2002-02-01 15:00:00,142.88499999999985
2002-02-01 15:05:00,162.6479999999998
2002-02-01 15:10:00,130.54699999999974
2002-02-01 15:15:00,135.99699999999996
2002-02-01 15:20:00,150.36299999999977
2002-02-01 15:25:00,168.1869999999999
2002-02-01 15:30:00,161.49299999999988
2002-02-01 15:35:00,159.59199999999979
2002-02-01 15:40:00,151.3389999999997
2002-02-01 15:45:00,144.45499999999961
2002-02-01 15:50:00,127.32099999999976
2002-02-01 15:55:00,148.96599999999975
2002-02-01 16:00:00,139.2469999999998
2002-02-01 16:05:00,136.9709999999999
2002-02-01 16:10:00,152.1839999999997
2002-02-01 16:15:00,150.53199999999975
2002-02-01 16:20:00,168.0479999999997
2002-02-01 16:25:00,166.72999999999985
2002-02-01 16:30:00,186.56599999999975
2002-02-01 16:35:00,173.95499999999984
2002-02-01 16:40:00,179.23899999999972
2002-02-01 16:45:00,180.50699999999978
2002-02-01 16:50:00,188.57699999999988
2002-02-01 16:55:00,183.65199999999976
2002-02-01 17:00:00,172.78399999999982
2002-02-01 17:05:00,177.10599999999982
2002-02-01 17:10:00,200.84899999999976
2002-02-01 17:15:00,195.88399999999973
2002-02-01 17:20:00,193.0459999999997
2002-02-01 17:25:00,190.73099999999982
2002-02-01 17:30:00,198.7929999999999
2002-02-01 17:35:00,219.08499999999984
2002-02-01 17:40:00,199.8519999999997
2002-02-01 17:45:00,223.91799999999967
2002-02-01 17:50:00,232.43099999999967
2002-02-01 17:55:00,238.46999999999954
2002-02-01 18:00:00,265.6759999999996
2002-02-01 18:05:00,234.74099999999981
2002-02-01 18:10:00,209.12999999999954
2002-02-01 18:15:00,191.13799999999983
2002-02-01 18:20:00,216.08199999999957
2002-02-01 18:25:00,217.61099999999976
2002-02-01 18:30:00,254.4409999999996
2002-02-01 18:35:00,228.8539999999995
2002-02-01 18:40:00,244.66099999999992
2002-02-01 18:45:00,216.33499999999978
2002-02-01 18:50:00,218.73899999999983
2002-02-01 18:55:00,273.1229999999996
2002-02-01 19:00:00,257.36499999999955
2002-02-01 19:05:00,248.52099999999976
2002-02-01 19:10:00,256.9159999999995
2002-02-01 19:15:00,246.61399999999975
2002-02-01 19:20:00,275.12099999999947
2002-02-01 19:25:00,282.19499999999977
2002-02-01 19:30:00,264.24699999999956
2002-02-01 19:35:00,238.85999999999984
2002-02-01 19:40:00,273.8249999999996
2002-02-01 19:45:00,286.7209999999996
2002-02-01 19:50:00,244.4589999999998
2002-02-01 19:55:00,259.84999999999957
2002-02-01 20:00:00,253.92699999999937
2002-02-01 20:05:00,324.00399999999956
2002-02-01 20:10:00,324.64299999999946
2002-02-01 20:15:00,320.4709999999996
2002-02-01 20:20:00,298.8549999999996
2002-02-01 20:25:00,343.6539999999998
2002-02-01 20:30:00,333.93699999999933
2002-02-01 20:35:00,363.3749999999997
2002-02-01 20:40:00,345.5419999999991
2002-02-01 20:45:00,284.05599999999953
2002-02-01 20:50:00,297.29099999999977
2002-02-01 20:55:00,290.42299999999966
2002-02-01 21:00:00,323.77599999999967
2002-02-01 21:05:00,331.07799999999935
2002-02-01 21:10:00,358.90799999999945
2002-02-01 21:15:00,345.89399999999966
2002-02-01 21:20:00,318.6589999999999
2002-02-01 21:25:00,362.6309999999997
2002-02-01 21:30:00,289.3299999999997
2002-02-01 21:35:00,290.32599999999974
2002-02-01 21:40:00,295.8159999999993
2002-02-01 21:45:00,255.5099999999998
2002-02-01 21:50:00,291.9669999999995
2002-02-01 21:55:00,301.5489999999997
2002-02-01 22:00:00,301.0529999999996
2002-02-01 22:05:00,289.0529999999996
2002-02-01 22:10:00,259.17699999999985
2002-02-01 22:15:00,294.2809999999996
2002-02-01 22:20:00,282.13399999999956
2002-02-01 22:25:00,265.62499999999983
2002-02-01 22:30:00,270.9199999999996
2002-02-01 22:35:00,238.25199999999967
2002-02-01 22:40:00,264.53899999999953
2002-02-01 22:45:00,248.95899999999946
2002-02-01 22:50:00,276.5009999999997
2002-02-01 22:55:00,260.1929999999997
2002-02-01 23:00:00,239.09299999999942
2002-02-01 23:05:00,213.18999999999969
2002-02-01 23:10:00,228.44499999999974
2002-02-01 23:15:00,195.1399999999998
2002-02-01 23:20:00,200.5879999999998
2002-02-01 23:25:00,213.34299999999976
2002-02-01 23:30:00,229.98399999999984
2002-02-01 23:35:00,229.78999999999968
2002-02-01 23:40:00,178.1509999999998
2002-02-01 23:45:00,191.97699999999963
2002-02-01 23:50:00,204.37999999999968
2002-02-01 23:55:00,177.9749999999999
2002-02-02 00:00:00,172.9059999999999
2002-02-02 00:05:00,189.72099999999975
2002-02-02 00:10:00,164.59899999999973
2002-02-02 00:15:00,192.47799999999978
2002-02-02 00:20:00,150.51899999999986
2002-02-02 00:25:00,169.87699999999964
2002-02-02 00:30:00,158.30599999999976
2002-02-02 00:35:00,135.6089999999998
2002-02-02 00:40:00,147.3279999999996
2002-02-02 00:45:00,165.90899999999985
2002-02-02 00:50:00,132.04099999999983
2002-02-02 00:55:00,132.1809999999998
2002-02-02 01:00:00,123.7509999999999
2002-02-02 01:05:00,157.36699999999965
2002-02-02 01:10:00,122.21599999999987
2002-02-02 01:15:00,133.7689999999998
2002-02-02 01:20:00,113.0569999999999
2002-02-02 01:25:00,125.14699999999976
2002-02-02 01:30:00,136.5139999999998
2002-02-02 01:35:00,128.7929999999998
2002-02-02 01:40:00,130.34799999999973
2002-02-02 01:45:00,138.7999999999997
2002-02-02 01:50:00,126.85299999999985
2002-02-02 01:55:00,162.39499999999984
2002-02-02 02:00:00,118.44299999999987
2002-02-02 02:05:00,129.84099999999987
2002-02-02 02:10:00,147.77599999999995
2002-02-02 02:15:00,123.7189999999998
2002-02-02 02:20:00,136.5329999999997
2002-02-02 02:25:00,133.66299999999967
2002-02-02 02:30:00,133.0279999999997
2002-02-02 02:35:00,124.00799999999988
2002-02-02 02:40:00,123.2089999999998
2002-02-02 02:45:00,116.98999999999977
2002-02-02 02:50:00,134.7629999999998
2002-02-02 02:55:00,135.52999999999975
2002-02-02 03:00:00,112.84599999999985
2002-02-02 03:05:00,129.34499999999989
2002-02-02 03:10:00,126.46799999999983
2002-02-02 03:15:00,117.51799999999983
2002-02-02 03:20:00,138.4189999999998
2002-02-02 03:25:00,128.9959999999998
2002-02-02 03:30:00,111.46599999999978
2002-02-02 03:35:00,111.4059999999998
2002-02-02 03:40:00,132.89499999999987
2002-02-02 03:45:00,138.37899999999985
2002-02-02 03:50:00,125.62399999999987
2002-02-02 03:55:00,141.94999999999985
2002-02-02 04:00:00,112.81799999999981
2002-02-02 04:05:00,112.96399999999981
2002-02-02 04:10:00,118.39699999999986
2002-02-02 04:15:00,134.63499999999976
2002-02-02 04:20:00,117.90999999999984
2002-02-02 04:25:00,103.65699999999981
2002-02-02 04:30:00,124.38699999999977
2002-02-02 04:35:00,142.43999999999983
2002-02-02 04:40:00,120.07499999999982
2002-02-02 04:45:00,131.29699999999977
2002-02-02 04:50:00,127.36199999999991
2002-02-02 04:55:00,171.3199999999998
2002-02-02 05:00:00,143.60699999999966
2002-02-02 05:05:00,154.10099999999966
2002-02-02 05:10:00,127.73399999999988
2002-02-02 05:15:00,119.23499999999981
2002-02-02 05:20:00,139.24499999999964
2002-02-02 05:25:00,161.56099999999975
2002-02-02 05:30:00,149.56799999999976
2002-02-02 05:35:00,141.1329999999998
2002-02-02 05:40:00,150.32599999999977
2002-02-02 05:45:00,139.83699999999988
2002-02-02 05:50:00,147.94699999999983
2002-02-02 05:55:00,153.44299999999973
2002-02-02 06:00:00,177.62899999999965
2002-02-02 06:05:00,182.31099999999972
2002-02-02 06:10:00,163.53499999999983
2002-02-02 06:15:00,149.5929999999998
2002-02-02 06:20:00,145.16599999999983
2002-02-02 06:25:00,195.42199999999926
2002-02-02 06:30:00,183.0549999999998
2002-02-02 06:35:00,164.74599999999973
2002-02-02 06:40:00,198.98699999999974
2002-02-02 06:45:00,257.2169999999995
2002-02-02 06:50:00,202.46899999999974
2002-02-02 06:55:00,194.17899999999975
2002-02-02 07:00:00,209.9199999999997
2002-02-02 07:05:00,252.33799999999985
2002-02-02 07:10:00,204.81599999999995
2002-02-02 07:15:00,173.85799999999983
2002-02-02 07:20:00,202.08399999999975
2002-02-02 07:25:00,256.47999999999956
2002-02-02 07:30:00,232.56399999999974
2002-02-02 07:35:00,240.31499999999966
2002-02-02 07:40:00,255.45599999999988
2002-02-02 07:45:00,240.19899999999984
2002-02-02 07:50:00,252.49799999999962
2002-02-02 07:55:00,225.91499999999968
2002-02-02 08:00:00,209.70099999999968
2002-02-02 08:05:00,194.5469999999997
2002-02-02 08:10:00,216.23199999999977
2002-02-02 08:15:00,193.83099999999988
2002-02-02 08:20:00,203.8649999999998
2002-02-02 08:25:00,244.76999999999967
2002-02-02 08:30:00,261.83699999999965
2002-02-02 08:35:00,262.80299999999966
2002-02-02 08:40:00,258.22699999999975
2002-02-02 08:45:00,290.26699999999965
2002-02-02 08:50:00,233.0259999999998
2002-02-02 08:55:00,236.28399999999988
2002-02-02 09:00:00,244.01199999999983
2002-02-02 09:05:00,262.7159999999998
2002-02-02 09:10:00,249.77799999999968
2002-02-02 09:15:00,244.2519999999994
2002-02-02 09:20:00,232.06799999999987
2002-02-02 09:25:00,208.22599999999974
2002-02-02 09:30:00,282.09299999999945
2002-02-02 09:35:00,294.15399999999977
2002-02-02 09:40:00,283.5969999999996
2002-02-02 09:45:00,240.01799999999966
2002-02-02 09:50:00,277.9669999999996
2002-02-02 09:55:00,293.6009999999994
2002-02-02 10:00:00,241.32199999999963
2002-02-02 10:05:00,239.17199999999974
2002-02-02 10:10:00,212.2159999999998
2002-02-02 10:15:00,232.32499999999976
2002-02-02 10:20:00,249.73399999999975
2002-02-02 10:25:00,269.15799999999973
2002-02-02 10:30:00,250.38699999999963
2002-02-02 10:35:00,248.23799999999972
2002-02-02 10:40:00,222.5219999999995
2002-02-02 10:45:00,246.03099999999984
2002-02-02 10:50:00,279.4929999999997
2002-02-02 10:55:00,240.15099999999978
2002-02-02 11:00:00,237.15299999999982
2002-02-02 11:05:00,198.34299999999985
2002-02-02 11:10:00,218.73699999999974
2002-02-02 11:15:00,220.0079999999997
2002-02-02 11:20:00,186.0149999999999
2002-02-02 11:25:00,194.45699999999974
2002-02-02 11:30:00,228.40899999999982
2002-02-02 11:35:00,192.32699999999988
2002-02-02 11:40:00,218.63599999999963
2002-02-02 11:45:00,197.86199999999988
2002-02-02 11:50:00,182.36499999999984
2002-02-02 11:55:00,216.5739999999998
2002-02-02 12:00:00,193.01799999999972
2002-02-02 12:05:00,189.94499999999988
2002-02-02 12:10:00,210.46799999999973
2002-02-02 12:15:00,168.01999999999987
2002-02-02 12:20:00,205.93799999999976
2002-02-02 12:25:00,186.76499999999973
2002-02-02 12:30:00,194.10499999999985
2002-02-02 12:35:00,174.2089999999998
2002-02-02 12:40:00,208.54599999999968
2002-02-02 12:45:00,209.72699999999963
2002-02-02 12:50:00,199.70499999999987
2002-02-02 12:55:00,174.93999999999986
2002-02-02 13:00:00,199.50599999999977
2002-02-02 13:05:00,232.95099999999988
2002-02-02 13:10:00,220.61799999999948
2002-02-02 13:15:00,199.0329999999999
2002-02-02 13:20:00,200.8299999999998
2002-02-02 13:25:00,200.9629999999998
2002-02-02 13:30:00,222.45299999999995
2002-02-02 13:35:00,212.02699999999965
2002-02-02 13:40:00,184.24299999999988
2002-02-02 13:45:00,212.5029999999996
2002-02-02 13:50:00,224.84199999999956
2002-02-02 13:55:00,214.13299999999973
2002-02-02 14:00:00,216.96299999999974
2002-02-02 14:05:00,185.6959999999996
2002-02-02 14:10:00,181.93799999999973
2002-02-02 14:15:00,177.28999999999988
2002-02-02 14:20:00,183.79799999999977
2002-02-02 14:25:00,185.04499999999973
2002-02-02 14:30:00,193.8499999999999
2002-02-02 14:35:00,203.73499999999999
2002-02-02 14:40:00,178.4839999999999
2002-02-02 14:45:00,192.6609999999997
2002-02-02 14:50:00,230.39799999999983
2002-02-02 14:55:00,185.9719999999999
2002-02-02 15:00:00,184.2629999999997
2002-02-02 15:05:00,194.7169999999999
2002-02-02 15:10:00,195.80199999999982
2002-02-02 15:15:00,172.72599999999977
2002-02-02 15:20:00,205.79099999999988
2002-02-02 15:25:00,196.17999999999978
2002-02-02 15:30:00,193.38499999999982
2002-02-02 15:35:00,197.7579999999998
2002-02-02 15:40:00,191.3159999999998
2002-02-02 15:45:00,225.79299999999975
2002-02-02 15:50:00,203.0849999999996
2002-02-02 15:55:00,215.01699999999963
2002-02-02 16:00:00,194.43999999999977
2002-02-02 16:05:00,197.7519999999998
2002-02-02 16:10:00,190.61399999999975
2002-02-02 16:15:00,216.3969999999999
2002-02-02 16:20:00,196.07899999999984
2002-02-02 16:25:00,190.63599999999957
2002-02-02 16:30:00,225.82499999999987
2002-02-02 16:35:00,208.90299999999974
2002-02-02 16:40:00,162.64699999999982
2002-02-02 16:45:00,215.7789999999998
2002-02-02 16:50:00,235.66399999999956
2002-02-02 16:55:00,216.0409999999997
2002-02-02 17:00:00,240.8739999999998
2002-02-02 17:05:00,223.08099999999962
2002-02-02 17:10:00,271.4389999999996
2002-02-02 17:15:00,216.04599999999985
2002-02-02 17:20:00,193.99399999999972
2002-02-02 17:25:00,216.10499999999973
2002-02-02 17:30:00,220.89399999999958
2002-02-02 17:35:00,222.5279999999999
2002-02-02 17:40:00,218.46399999999974
2002-02-02 17:45:00,238.9569999999998
2002-02-02 17:50:00,245.32699999999954
2002-02-02 17:55:00,243.36999999999958
2002-02-02 18:00:00,275.53899999999953
2002-02-02 18:05:00,278.5049999999996
2002-02-02 18:10:00,267.6839999999997
2002-02-02 18:15:00,295.10299999999967
2002-02-02 18:20:00,277.38499999999965
2002-02-02 18:25:00,310.5649999999997
2002-02-02 18:30:00,299.13199999999983
2002-02-02 18:35:00,296.49799999999965
2002-02-02 18:40:00,303.1059999999996
2002-02-02 18:45:00,345.3319999999994
2002-02-02 18:50:00,246.12499999999952
2002-02-02 18:55:00,262.8379999999997
2002-02-02 19:00:00,248.8379999999998
2002-02-02 19:05:00,283.09399999999965
2002-02-02 19:10:00,262.75499999999954
2002-02-02 19:15:00,247.55999999999955
2002-02-02 19:20:00,283.14599999999973
2002-02-02 19:25:00,296.49099999999953
2002-02-02 19:30:00,255.60599999999965
2002-02-02 19:35:00,291.72899999999987
2002-02-02 19:40:00,367.7429999999993
2002-02-02 19:45:00,293.8159999999995
2002-02-02 19:50:00,299.19299999999964
2002-02-02 19:55:00,302.1959999999998
2002-02-02 20:00:00,335.8099999999995
2002-02-02 20:05:00,321.11099999999954
2002-02-02 20:10:00,333.11999999999955
2002-02-02 20:15:00,343.27299999999957
2002-02-02 20:20:00,355.28399999999937
2002-02-02 20:25:00,358.19199999999955
2002-02-02 20:30:00,300.6989999999994
2002-02-02 20:35:00,343.0679999999995
2002-02-02 20:40:00,345.7359999999996
2002-02-02 20:45:00,333.1719999999996
2002-02-02 20:50:00,343.76599999999945
2002-02-02 20:55:00,371.40799999999956
2002-02-02 21:00:00,360.71599999999967
2002-02-02 21:05:00,396.1409999999996
2002-02-02 21:10:00,369.83499999999935
2002-02-02 21:15:00,380.37999999999954
2002-02-02 21:20:00,355.6069999999998
2002-02-02 21:25:00,332.8479999999997
2002-02-02 21:30:00,334.9869999999996
2002-02-02 21:35:00,344.8969999999994
2002-02-02 21:40:00,344.43899999999945
2002-02-02 21:45:00,322.8789999999997
2002-02-02 21:50:00,330.3399999999999
2002-02-02 21:55:00,319.2979999999996
2002-02-02 22:00:00,299.80199999999945
2002-02-02 22:05:00,282.0809999999995
2002-02-02 22:10:00,296.4219999999998
2002-02-02 22:15:00,291.17299999999926
2002-02-02 22:20:00,309.7519999999998
2002-02-02 22:25:00,303.9449999999997
2002-02-02 22:30:00,282.46799999999945
2002-02-02 22:35:00,270.6369999999997
2002-02-02 22:40:00,263.0359999999997
2002-02-02 22:45:00,218.12499999999966
2002-02-02 22:50:00,235.56899999999945
2002-02-02 22:55:00,211.35399999999976
2002-02-02 23:00:00,220.11399999999975
2002-02-02 23:05:00,215.71199999999945
2002-02-02 23:10:00,195.40199999999973
2002-02-02 23:15:00,255.07299999999975
2002-02-02 23:20:00,226.86699999999965
2002-02-02 23:25:00,243.94499999999965
2002-02-02 23:30:00,221.93699999999964
2002-02-02 23:35:00,254.62699999999978
2002-02-02 23:40:00,261.6769999999997
2002-02-02 23:45:00,217.41099999999966
2002-02-02 23:50:00,196.20699999999982
2002-02-02 23:55:00,212.7169999999998
2002-02-03 00:00:00,222.5469999999996
2002-02-03 00:05:00,179.73799999999972
2002-02-03 00:10:00,176.3599999999998
2002-02-03 00:15:00,179.9579999999997
2002-02-03 00:20:00,234.68099999999973
2002-02-03 00:25:00,190.5309999999998
2002-02-03 00:30:00,180.77099999999987
2002-02-03 00:35:00,183.57799999999978
2002-02-03 00:40:00,182.36299999999986
2002-02-03 00:45:00,179.0009999999997
2002-02-03 00:50:00,171.10199999999963
2002-02-03 00:55:00,170.1729999999997
2002-02-03 01:00:00,164.93099999999984
2002-02-03 01:05:00,163.9189999999998
2002-02-03 01:10:00,142.15599999999986
2002-02-03 01:15:00,167.46299999999968
2002-02-03 01:20:00,180.05799999999962
2002-02-03 01:25:00,154.46799999999982
2002-02-03 01:30:00,144.60299999999987
2002-02-03 01:35:00,134.43399999999986
2002-02-03 01:40:00,148.47699999999983
2002-02-03 01:45:00,124.09899999999976
2002-02-03 01:50:00,120.69599999999988
2002-02-03 01:55:00,137.9349999999997
2002-02-03 02:00:00,148.6039999999998
2002-02-03 02:05:00,150.7309999999996
2002-02-03 02:10:00,144.90799999999976
2002-02-03 02:15:00,123.75799999999987
2002-02-03 02:20:00,125.09699999999981
2002-02-03 02:25:00,135.26399999999987
2002-02-03 02:30:00,122.65799999999984
2002-02-03 02:35:00,156.79199999999986
2002-02-03 02:40:00,171.70299999999975
2002-02-03 02:45:00,139.27699999999973
2002-02-03 02:50:00,132.53599999999983
2002-02-03 02:55:00,137.6609999999999
2002-02-03 03:00:00,153.76699999999983
2002-02-03 03:05:00,138.84799999999987
2002-02-03 03:10:00,128.4289999999998
2002-02-03 03:15:00,152.53199999999978
2002-02-03 03:20:00,128.5439999999998
2002-02-03 03:25:00,137.45499999999987
2002-02-03 03:30:00,135.12099999999975
2002-02-03 03:35:00,137.93299999999962
2002-02-03 03:40:00,150.46999999999977
2002-02-03 03:45:00,126.11299999999976
2002-02-03 03:50:00,127.88299999999988
2002-02-03 03:55:00,113.9139999999998
2002-02-03 04:00:00,111.60999999999987
2002-02-03 04:05:00,110.17299999999985
2002-02-03 04:10:00,117.4619999999998
2002-02-03 04:15:00,124.14199999999977
2002-02-03 04:20:00,113.6049999999998
2002-02-03 04:25:00,127.84099999999985
2002-02-03 04:30:00,138.46699999999979
2002-02-03 04:35:00,125.14299999999986
2002-02-03 04:40:00,116.24999999999984
2002-02-03 04:45:00,145.87199999999987
2002-02-03 04:50:00,146.03899999999987
2002-02-03 04:55:00,149.52399999999986
2002-02-03 05:00:00,148.75299999999973
2002-02-03 05:05:00,151.24899999999982
2002-02-03 05:10:00,148.3909999999998
2002-02-03 05:15:00,150.0539999999996
2002-02-03 05:20:00,143.7049999999997
2002-02-03 05:25:00,129.58099999999973
2002-02-03 05:30:00,133.76799999999986
2002-02-03 05:35:00,154.15099999999973
2002-02-03 05:40:00,128.9849999999998
2002-02-03 05:45:00,126.76399999999973
2002-02-03 05:50:00,135.25599999999991
2002-02-03 05:55:00,139.4609999999998
2002-02-03 06:00:00,161.66399999999987
2002-02-03 06:05:00,154.9829999999997
2002-02-03 06:10:00,161.94599999999986
2002-02-03 06:15:00,194.27099999999962
2002-02-03 06:20:00,209.10999999999981
2002-02-03 06:25:00,200.8919999999997
2002-02-03 06:30:00,212.27399999999975
2002-02-03 06:35:00,161.67299999999983
2002-02-03 06:40:00,216.40099999999967
2002-02-03 06:45:00,206.0819999999998
2002-02-03 06:50:00,215.23899999999986
2002-02-03 06:55:00,247.63699999999972
2002-02-03 07:00:00,244.6939999999994
2002-02-03 07:05:00,227.12799999999993
2002-02-03 07:10:00,219.52199999999965
2002-02-03 07:15:00,227.97899999999962
2002-02-03 07:20:00,207.70799999999986
